JAPERI;-22.6777;-43.5994;RJJPR05;ROBERTO BANDEIRA, S/N - JARDIM WILLIS
JAPERI;-22.65327;-43.65909;RJJPR07;
JAPERI;-22.67196;-43.60919;RJJPR06;DAS AMENDOEIRAS, S/N - ENGENHEIRO PEDREIRA
JAPERI;-22.69472;-43.59361;RJJPR03;ATENAS, S/N - GUARANI
JAPERI;-22.64589;-43.6528;RJJPR02;
JAPERI;-22.6791;-43.6102;RJJPR01;
MACAE;-22.42618;-41.86875;RJMCE33;
MACAE;-22.3878;-41.7722;RJMCE20;
MACAE;-22.37531;-41.77967;RJMCE21;
MACAE;-22.3963;-41.8135;RJMCE22;
MACAE;-22.357205;-41.7767;RJMCE25;
MACAE;-22.2394;-42.0574;RJMCE17;LAURO GONCALVES PACHECO, 981 - GLICERIO
MACAE;-22.38456;-41.78514;RJMCE27;LEOPOLDINA ARAUJO, 672 - VISAONDE DE ARAUJO
MACAE;-22.3894;-41.7918;RJMCE14;DOS JURITIS, S/N - RIVIERA FLUMINENSE
MACAE;-22.32064;-41.72207;RJMCE35;
MACAE;-22.39263;-41.80893;RJMCEI1;
MACAE;-22.366222;-41.938722;RJMCER1;
MACAE;-22.38762;-41.78477;RJMCE26;
MACAE;-22.2358;-41.783;RJMCER2;BR101, S/N - VILA DE CABIUNAS
MACAE;-22.4107;-41.8685;RJMCE15;
MACAE;-22.4522;-41.8772;RJMCER3;
MACAE;-22.3889;-41.823;RJMCE12;
MACAE;-22.3719;-41.7794;RJMCE09;
MACAE;-22.406305;-41.812632;RJMCE08;
MACAE;-22.306;-41.8842;RJMCE07;
MACAE;-22.290001;-41.713329;RJMCE06;AMARAL PEIXOTO, S/N - PRAIA CAMPISTA
MACAE;-22.3388;-41.758;RJMCE05;
MACAE;-22.4061;-41.8433;RJMCE04;
MACAE;-22.3678;-41.7942;RJMCE03;
MACAE;-22.3965;-41.7925;RJMCE02;ARTHUR BROCHADO, 102 - RIVIERA FLUMINENSE
MACAE;-22.3813;-41.7788;RJMCE01;
MACAE;-22.353611;-41.809444;RJMCE16;
MACUCO;-21.9879;-42.25235;RJMCC01;CHAFI ZARIFE, 2 - CENTRO
MACUCO;-21.9839;-42.2873;RJCTG03;DA ALVORADA, S/N - EUCLIDELANDIA
MAGE;-22.6476;-43.218;RJMAG07;AFONSO PENA, QUADRA 30, LOTE 11 E 12 - VILA SAPE
MAGE;-22.71532;-43.17975;RJMAG24;
MAGE;-22.59799;-43.19244;RJMAG23;ALAMEDA JORGINHO, S/N? - JARDIM DO NAZARENO
MAGE;-22.575024;-43.184979;RJMAG21;
MAGE;-22.6186;-43.18192;RJMAG17;
MAGE;-22.674172;-43.163358;RJMAG16;
MAGE;-22.64104;-43.22628;RJMAG14;DOM PEDRO SEGUNDO, 85 - VILA EMA
MAGE;-22.5829;-43.1688;RJMAG12;
MAGE;-22.708111;-43.126639;RJMAG25;
MAGE;-22.6642;-43.1207;RJMAG08;EVALDO LUIZ PEREIRA, S/N - ZONA RURAL
MAGE;-22.61821;-43.17034;RJMAG13;
MAGE;-22.70646;-43.15447;RJMAG06;
MAGE;-22.5906;-43.1858;RJMAG05;
MAGE;-22.6621;-43.0421;RJMAG04;
MAGE;-22.60882;-43.18151;RJMAG03;
MAGE;-22.5568;-43.048;RJMAG02;
MAGE;-22.6673;-43.0905;RJMAG01;VILA CLAUDIA, S/N - SURUI
MAGE;-22.61555;-43.03417;RJMAG11;TERESOPOLIS BR 116, S/N - CITROLANDIA
MAGE;-22.652807;-43.151979;RJMAG28;
MAGE;-22.635164;-43.027392;RJMAG27;
MANGARATIBA;-22.99223;-44.09642;RJMGA03;
MANGARATIBA;-22.949024;-44.077276;RJMGA07;
MANGARATIBA;-22.9416;-44.0411;RJMGA06;
MANGARATIBA;-22.9225;-43.9025;RJMGA05;
MANGARATIBA;-23.0368;-44.1519;RJMGA04;
MANGARATIBA;-22.96352;-44.03491;RJMGA08;
MANGARATIBA;-22.9702;-44.0394;RJMGA02;
MANGARATIBA;-22.9794;-43.2765;RJABV01;
MANGARATIBA;-22.9246;-43.9485;RJMGA01;
MARICA;-22.9539;-42.7289;RJMAK02;
MARICA;-22.923337;-42.82291;RJMAK16;
MARICA;-22.962778;-42.971944;RJMAK17;
MARICA;-22.896918;-42.93021;RJMAK18;
MARICA;-22.9659;-42.9475;RJMAK10;
MARICA;-22.9688;-42.9154;RJMAK09;116, S/N - JARDIM ATLANTICO
MARICA;-22.9567;-42.7803;RJMAK07;55, S/N - PRAIA DAS LAGOAS
MARICA;-22.9281;-42.8153;RJMAK01;
MARICA;-22.9357;-42.8926;RJMAK03;
MARICA;-22.9113;-42.9318;RJMAK04;
MARICA;-22.961942;-42.996532;RJMAK15;
MARICA;-22.96263;-42.98102;RJMAK05;24, S/N - ITAIPUACU
